method,class,precision,recall,f1,support
racepfn_system,backdoor,0.998378041172801,0.9995003747189608,0.9989388927033269,40030
racepfn_system,benign,0.9908227650944892,0.8521944621929564,0.9162949330332479,1474302
racepfn_system,ddos,0.9810180088078012,0.965733805570071,0.9733159080491159,103338
racepfn_system,dos,0.7922639199020385,0.9795173212218363,0.8759955399808856,22458
racepfn_system,injection,0.8970789377462995,0.9615624682469408,0.9282021102190088,68891
racepfn_system,mitm,0.023703439672072713,0.9164513350559862,0.046211644118221894,1161
racepfn_system,password,0.8046648791514786,0.9972647676474632,0.890671769751521,210951
racepfn_system,ransomware,0.0756920920453218,0.9139633286318759,0.13980582524271845,709
racepfn_system,scanning,0.9152148664343787,0.39210482667108976,0.5490013934045518,6029
racepfn_system,xss,0.7432673828552846,0.9571620513357413,0.8367619597259811,343854
racepfn_system,macro_avg,,,0.715519997622858,2271723
racepfn_system,weighted_avg,,,0.9042282557353564,2271723
racepfn_system,tail_avg,,,0.09300873468047018,2271723
global_tabpfn,backdoor,0.9983773123299299,0.9990507119660255,0.9987138986352342,40030
global_tabpfn,benign,0.9663306364849163,0.8529181945083165,0.9060893350348432,1474302
global_tabpfn,ddos,0.9810066850176956,0.9656467127291025,0.9732661003228354,103338
global_tabpfn,dos,0.9839673058786546,0.9755988957164485,0.9797652319731693,22458
global_tabpfn,injection,0.898384405648476,0.9613447329839891,0.9287988219619943,68891
global_tabpfn,mitm,0.02506188848284805,0.9155900086132644,0.04878832384798972,1161
global_tabpfn,password,0.8047174755461706,0.9972078823992302,0.8906812995118151,210951
global_tabpfn,ransomware,0.0756920920453218,0.9139633286318759,0.13980582524271845,709
global_tabpfn,scanning,0.9119266055045872,0.08243489799303368,0.15120170368116823,6029
global_tabpfn,xss,0.7309293970783026,0.8922740465430096,0.8035829808410052,343854
global_tabpfn,macro_avg,,,0.6820693521052773,2271723
global_tabpfn,weighted_avg,,,0.8925671613284297,2271723
global_tabpfn,tail_avg,,,0.09429707454535409,2271723
global_raw,backdoor,0.9983773123299299,0.9990507119660255,0.9987138986352342,40030
global_raw,benign,0.9663306364849163,0.8529181945083165,0.9060893350348432,1474302
global_raw,ddos,0.9810066850176956,0.9656467127291025,0.9732661003228354,103338
global_raw,dos,0.9839673058786546,0.9755988957164485,0.9797652319731693,22458
global_raw,injection,0.898384405648476,0.9613447329839891,0.9287988219619943,68891
global_raw,mitm,0.02506188848284805,0.9155900086132644,0.04878832384798972,1161
global_raw,password,0.8047174755461706,0.9972078823992302,0.8906812995118151,210951
global_raw,ransomware,0.0756920920453218,0.9139633286318759,0.13980582524271845,709
global_raw,scanning,0.9119266055045872,0.08243489799303368,0.15120170368116823,6029
global_raw,xss,0.7309293970783026,0.8922740465430096,0.8035829808410052,343854
global_raw,macro_avg,,,0.6820693521052773,2271723
global_raw,weighted_avg,,,0.8925671613284297,2271723
global_raw,tail_avg,,,0.09429707454535409,2271723
dense_oracle,backdoor,0.998478005938272,0.9997002248313764,0.9990887415895842,40030
dense_oracle,benign,0.9993088956339015,0.8709287513684442,0.9307125755925083,1474302
dense_oracle,ddos,0.9884742148119426,0.986771565155122,0.9876221561467907,103338
dense_oracle,dos,0.9870959217827887,0.9979962596847448,0.9925161633159153,22458
dense_oracle,injection,0.9551838628565078,0.9980548983176322,0.9761488990161421,68891
dense_oracle,mitm,0.029051910779920448,0.9939707149009475,0.0564537827458846,1161
dense_oracle,password,0.808577983763294,0.9990519125294499,0.8937796202249811,210951
dense_oracle,ransomware,0.07981822419016546,0.9661495063469676,0.1474545258852653,709
dense_oracle,scanning,0.9704521181915272,0.9042959031348482,0.9362067485189319,6029
dense_oracle,xss,0.7914276965157749,0.9996684639410913,0.883442583556824,343854
dense_oracle,macro_avg,,,0.7803425796592827,2271723
dense_oracle,weighted_avg,,,0.9252338790850176,2271723
dense_oracle,tail_avg,,,0.10195415431557495,2271723
route_nearest_centroid,backdoor,0.9963151080569664,0.9996502623032726,0.997979898745542,40030
route_nearest_centroid,benign,0.9984158113919162,0.8083689773194366,0.8933973469746508,1474302
route_nearest_centroid,ddos,0.9591768779968034,0.9756430354758172,0.9673398896617894,103338
route_nearest_centroid,dos,0.9668105892101705,0.9870870068572446,0.9768435895741071,22458
route_nearest_centroid,injection,0.8335491828553808,0.9809699380180285,0.9012709547497433,68891
route_nearest_centroid,mitm,0.017489021712612834,0.9879414298018949,0.03436961570155068,1161
route_nearest_centroid,password,0.8058255771232625,0.998141748557722,0.8917325043885933,210951
