expert,active_owned_classes,ood_role,pre_auroc,pre_aupr_id,pre_fpr95,pre_id_retain,pre_ood_detect,post_auroc,post_aupr_id,post_fpr95,post_id_retain,post_ood_detect,auroc_delta,fpr95_delta,ood_detect_delta
flood,"ddos,dos",non_owned_known_attack,0.9095861040215094,0.853080960998878,0.3232361542536352,0.958313194780087,0.659627687417916,0.9974138020002068,0.9929950095593418,0.014612908382518422,0.9696571233616694,0.9790397858528741,0.08782769797869738,-0.3086232458711168,0.3194120984349581
flood,"ddos,dos",unseen,0.9658567532624456,0.9778794567120753,0.41719,0.958313194780087,0.58241,0.996471882018878,0.9977190071632209,0.00685,0.9696571233616694,0.99309,0.030615128756432464,-0.41034,0.41068000000000005
flood,"ddos,dos",target_non_owned_validation,0.8960633381816197,0.8853019600728264,0.360218402258761,0.958313194780087,0.6227837983723634,0.9975033315637035,0.9959927385553612,0.015700257432320213,0.9696571233616694,0.9780352100979903,0.10143999338208387,-0.3445181448264408,0.3552514117256269
flood,"ddos,dos",external_aux_validation,0.9415685363001473,0.9845451811885304,0.21357904373763326,0.958313194780087,0.7798942736481498,0.99916204730894,0.9997931612406403,0.00617229260801512,0.9696571233616694,0.9932665898821653,0.05759351100879273,-0.20740675112961815,0.21337231623401554
flood,"ddos,dos",benign_diagnostic,0.9583247732280443,0.9695418704593429,0.20696,0.958313194780087,0.78962,0.9402126858314617,0.9119050067597337,0.26759,0.9696571233616694,0.7293,-0.018112087396582655,0.06062999999999999,-0.06032000000000004
flood,"ddos,dos",pooled_attack_out,0.9230147956140418,0.8456302523836605,0.3456577405598127,0.958313194780087,0.6412000964124543,0.9971890177991226,0.9910656393175377,0.012760331525202073,0.9696571233616694,0.9823927948395472,0.07417422218508085,-0.3328974090346106,0.3411926984270929
flood,"ddos,dos",unseen::scanning,0.9658567532624456,0.9778794567120753,0.41719,0.958313194780087,0.58241,0.996471882018878,0.9977190071632209,0.00685,0.9696571233616694,0.99309,0.030615128756432464,-0.41034,0.41068000000000005
probe_access,password,non_owned_known_attack,0.3289884320800611,0.15413738115107478,0.9723288623253874,0.95609,0.027671137674612552,0.9999429729793592,0.9998317070912108,3.057891444853708e-05,0.94761,0.9999694210855514,0.6709545408992981,-0.9722982834109388,0.9722982834109388
probe_access,password,unseen,0.6445139587500001,0.7340669636867933,0.99861,0.95609,0.00139,0.9985195463000001,0.9989076635734107,0.00017,0.94761,0.99983,0.35400558755,-0.99844,0.99844
probe_access,password,target_non_owned_validation,0.33822919273835184,0.21955443016122514,0.9735990709752618,0.95609,0.026400929024738284,0.999947594991494,0.9998925096464402,2.9996186199183248e-05,0.94761,0.9999700038138009,0.6617184022531422,-0.9735690747890626,0.9735690747890626
