method,class,precision,recall,f1,support
racepfn_system,backdoor,0.9983279678570537,0.999350487134649,0.9988389658056703,40030
racepfn_system,benign,0.9925265598852874,0.8573046770607379,0.9199732871864019,1474302
racepfn_system,ddos,0.9806680281192318,0.9665660260504364,0.9735659632535698,103338
racepfn_system,dos,0.7465720879717621,0.9794727936592751,0.847309425676977,22458
racepfn_system,injection,0.9037143051863968,0.9624043779303537,0.9321364300978517,68891
racepfn_system,mitm,0.03316294726343349,0.9164513350559862,0.06400962550759513,1161
racepfn_system,password,0.8050615568898941,0.9972221037112884,0.8908976948845325,210951
racepfn_system,ransomware,0.07560378018900946,0.9139633286318759,0.1396551724137931,709
racepfn_system,scanning,0.8452497551420176,0.7157074141648698,0.7751032872283097,6029
racepfn_system,xss,0.7506097902411163,0.974602592960966,0.8480651483767947,343854
racepfn_system,macro_avg,,,0.7389555000431496,2271723
racepfn_system,weighted_avg,,,0.9088017368401896,2271723
racepfn_system,tail_avg,,,0.10183239896069413,2271723
global_tabpfn,backdoor,0.998327633976487,0.9991506370222333,0.9987389659520807,40030
global_tabpfn,benign,0.9664935534438341,0.8631576162821457,0.9119074559634021,1474302
global_tabpfn,ddos,0.9804920600305307,0.9571890301728309,0.9687004211144844,103338
global_tabpfn,dos,0.9839860826121867,0.9822335025380711,0.9831090114983511,22458
global_tabpfn,injection,0.9037537537537538,0.9610689349842505,0.9315305555360145,68891
global_tabpfn,mitm,0.034977932942493906,0.9147286821705426,0.06737937379056562,1161
global_tabpfn,password,0.8050854592910668,0.9972173632739356,0.8909104384376754,210951
global_tabpfn,ransomware,0.07560378018900946,0.9139633286318759,0.1396551724137931,709
global_tabpfn,scanning,0.900398406374502,0.07497097362746724,0.13841678150359824,6029
global_tabpfn,xss,0.7356565373630294,0.8936438139442903,0.8069904524044945,343854
global_tabpfn,macro_avg,,,0.6837338628614459,2271723
global_tabpfn,weighted_avg,,,0.8967642205557043,2271723
global_tabpfn,tail_avg,,,0.10351727310217937,2271723
global_raw,backdoor,0.998327633976487,0.9991506370222333,0.9987389659520807,40030
global_raw,benign,0.9664935534438341,0.8631576162821457,0.9119074559634021,1474302
global_raw,ddos,0.9804920600305307,0.9571890301728309,0.9687004211144844,103338
global_raw,dos,0.9839860826121867,0.9822335025380711,0.9831090114983511,22458
global_raw,injection,0.9037537537537538,0.9610689349842505,0.9315305555360145,68891
global_raw,mitm,0.034977932942493906,0.9147286821705426,0.06737937379056562,1161
global_raw,password,0.8050854592910668,0.9972173632739356,0.8909104384376754,210951
global_raw,ransomware,0.07560378018900946,0.9139633286318759,0.1396551724137931,709
global_raw,scanning,0.900398406374502,0.07497097362746724,0.13841678150359824,6029
global_raw,xss,0.7356565373630294,0.8936438139442903,0.8069904524044945,343854
global_raw,macro_avg,,,0.6837338628614459,2271723
global_raw,weighted_avg,,,0.8967642205557043,2271723
global_raw,tail_avg,,,0.10351727310217937,2271723
dense_oracle,backdoor,0.9984780818841845,0.9997501873594804,0.9991137297000412,40030
dense_oracle,benign,0.9993860653809519,0.8788965897082145,0.93527670320049,1474302
dense_oracle,ddos,0.9858443164689058,0.9873134761655925,0.9865783493690471,103338
dense_oracle,dos,0.9858361924870238,0.9979517321221836,0.991856965834661,22458
dense_oracle,injection,0.9614879037896797,0.9980403826334354,0.9794232234813143,68891
dense_oracle,mitm,0.041440924258189515,0.9948320413436692,0.07956737393221273,1161
dense_oracle,password,0.8087584573878137,0.9989950272812169,0.8938670942182974,210951
dense_oracle,ransomware,0.07981822419016546,0.9661495063469676,0.1474545258852653,709
dense_oracle,scanning,0.9694656488549618,0.9057886880079615,0.9365460469902247,6029
