method,class,precision,recall,f1,support
racepfn_system,backdoor,0.9983282181800035,0.9995003747189608,0.998913952588413,40030
racepfn_system,benign,0.9929293589490188,0.8552657460954404,0.918970585609436,1474302
racepfn_system,ddos,0.9799313261426243,0.9776364938357622,0.978782564887567,103338
racepfn_system,dos,0.6306337124775506,0.9850387389794283,0.768966056624433,22458
racepfn_system,injection,0.8983607001938957,0.9617366564573021,0.9289690273551969,68891
racepfn_system,mitm,0.03380952380952381,0.917312661498708,0.06521539450721044,1161
racepfn_system,password,0.8043389322433748,0.9972268441486412,0.8904569408876378,210951
racepfn_system,ransomware,0.07407407407407407,0.9139633286318759,0.1370413450354235,709
racepfn_system,scanning,0.9179258241758241,0.4433571073146459,0.5979196957834694,6029
racepfn_system,xss,0.7563252321835362,0.9790696051231046,0.8534023848634179,343854
racepfn_system,macro_avg,,,0.7138637948142204,2271723
racepfn_system,weighted_avg,,,0.9078155728032741,2271723
racepfn_system,tail_avg,,,0.10112836977131698,2271723
global_tabpfn,backdoor,0.998302969802845,0.9993005246065451,0.9988014981273409,40030
global_tabpfn,benign,0.9674572645334155,0.8601243164561941,0.9106389854364749,1474302
global_tabpfn,ddos,0.979292349646371,0.966072499951615,0.9726375066372436,103338
global_tabpfn,dos,0.9846167565880412,0.9832576364769793,0.9839367271917121,22458
global_tabpfn,injection,0.8998341895675338,0.9610544193000538,0.9294372810927289,68891
global_tabpfn,mitm,0.02877990560407964,0.9138673557278209,0.055802456149577934,1161
global_tabpfn,password,0.8045058723195949,0.9972126228365829,0.8905535611474243,210951
global_tabpfn,ransomware,0.07562142607072003,0.9139633286318759,0.13968527699935332,709
global_tabpfn,scanning,0.9168241965973535,0.08044451816221596,0.1479109484598963,6029
global_tabpfn,xss,0.7401461294468163,0.8944115816596578,0.8099992625524115,343854
global_tabpfn,macro_avg,,,0.6839403503794164,2271723
global_tabpfn,weighted_avg,,,0.896507479218843,2271723
global_tabpfn,tail_avg,,,0.09774386657446563,2271723
global_raw,backdoor,0.998302969802845,0.9993005246065451,0.9988014981273409,40030
global_raw,benign,0.9674572645334155,0.8601243164561941,0.9106389854364749,1474302
global_raw,ddos,0.979292349646371,0.966072499951615,0.9726375066372436,103338
global_raw,dos,0.9846167565880412,0.9832576364769793,0.9839367271917121,22458
global_raw,injection,0.8998341895675338,0.9610544193000538,0.9294372810927289,68891
global_raw,mitm,0.02877990560407964,0.9138673557278209,0.055802456149577934,1161
global_raw,password,0.8045058723195949,0.9972126228365829,0.8905535611474243,210951
global_raw,ransomware,0.07562142607072003,0.9139633286318759,0.13968527699935332,709
global_raw,scanning,0.9168241965973535,0.08044451816221596,0.1479109484598963,6029
global_raw,xss,0.7401461294468163,0.8944115816596578,0.8099992625524115,343854
global_raw,macro_avg,,,0.6839403503794164,2271723
global_raw,weighted_avg,,,0.896507479218843,2271723
global_raw,tail_avg,,,0.09774386657446563,2271723
dense_oracle,backdoor,0.9985029940119761,0.9997501873594804,0.9991262014729747,40030
dense_oracle,benign,0.999361677239533,0.875030353346872,0.9330724707388475,1474302
dense_oracle,ddos,0.9891105142203303,0.9870909055720064,0.9880996779115104,103338
dense_oracle,dos,0.9862712311889466,0.998040787247306,0.992121104815864,22458
dense_oracle,injection,0.9543404343903962,0.9981710237912064,0.9757637676840776,68891
dense_oracle,mitm,0.0338650090893098,0.9948320413436692,0.06550032608387445,1161
dense_oracle,password,0.8087812553971331,0.9989618442197478,0.8938677344508872,210951
dense_oracle,ransomware,0.07978103890053576,0.9661495063469676,0.14739107046799355,709
dense_oracle,scanning,0.9601059135039718,0.902139658318129,0.9302206259620318,6029
dense_oracle,xss,0.7920334608471217,0.9995375944441536,0.8837687099669064,343854
dense_oracle,macro_avg,,,0.7808931689554968,2271723
dense_oracle,weighted_avg,,,0.9268184626190188,2271723
dense_oracle,tail_avg,,,0.106445698275934,2271723
route_nearest_centroid,backdoor,0.9965634027293555,0.9997002248313764,0.9981293492629636,40030
route_nearest_centroid,benign,0.9982591759090129,0.805141687388337,0.8913604220779953,1474302
route_nearest_centroid,ddos,0.9612483049714471,0.9740850413207145,0.9676241012035222,103338
route_nearest_centroid,dos,0.8943243789133508,0.9857957075429691,0.9378349183487599,22458
route_nearest_centroid,injection,0.7976488362211416,0.9809699380180285,0.8798619926439475,68891
route_nearest_centroid,mitm,0.017775773316122612,0.9844961240310077,0.03492102288350493,1161
