method,class,precision,recall,f1,support
tabpfn_v3,bot,0.0,0.0,0.0,392
tabpfn_v3,ddos,0.9037427479835857,0.9977348174184729,0.9484157184489448,25605
tabpfn_v3,dos-goldeneye,0.9315503173164098,0.9975728155339806,0.9634317862165963,2060
tabpfn_v3,dos-hulk,0.9963509439949231,0.9551123278147134,0.9752959055764474,46026
tabpfn_v3,dos-slowhttptest,0.7305071915215746,0.8764759309718437,0.7968620974401321,1101
tabpfn_v3,dos-slowloris,0.983790523690773,0.6801724137931034,0.8042813455657493,1160
tabpfn_v3,ftp-patator,1.0,0.9798361688720857,0.9898154042011458,1587
tabpfn_v3,heartbleed,1.0,1.0,1.0,3
tabpfn_v3,infiltration,0.0,0.0,0.0,8
tabpfn_v3,normal,0.982910141401855,0.96969,0.9762553170068712,100000
tabpfn_v3,portscan,0.9596075819051656,0.9977961085573956,0.9783293202444897,31762
tabpfn_v3,ssh-patator,0.9786507258753202,0.9711864406779661,0.9749042960442365,1180
tabpfn_v3,web-attack-brute-force,0.9347826086956522,0.1423841059602649,0.2471264367816092,302
tabpfn_v3,web-attack-sql-injection,1.0,0.2,0.3333333333333333,5
tabpfn_v3,web-attack-xss,1.0,0.030534351145038167,0.05925925925925926,131
tabpfn_v3,macro_avg,,,0.6698206813412544,211322
tabpfn_v3,weighted_avg,,,0.9676022767639931,211322
tabpfn_v3,tail_avg,,,0.3279438058748404,211322
xgboost,bot,0.0,0.0,0.0,392
xgboost,ddos,0.9201597524556543,0.9987892989650459,0.957863590396644,25605
xgboost,dos-goldeneye,0.9336665152203544,0.9975728155339806,0.9645623093170618,2060
xgboost,dos-hulk,0.9994519546949214,0.9509407726067874,0.9745930659778663,46026
xgboost,dos-slowhttptest,0.7710651828298887,0.8810172570390554,0.8223823654090716,1101
xgboost,dos-slowloris,0.9687150837988827,0.7474137931034482,0.8437956204379562,1160
xgboost,ftp-patator,1.0,0.9861373660995589,0.993020304568528,1587
xgboost,heartbleed,1.0,0.6666666666666666,0.8,3
xgboost,infiltration,0.0,0.0,0.0,8
xgboost,normal,0.9823321909892164,0.97745,0.9798850142604372,100000
xgboost,portscan,0.972177060646032,0.9977961085573956,0.9848199996892528,31762
xgboost,ssh-patator,1.0,0.9983050847457627,0.9991518235793045,1180
xgboost,web-attack-brute-force,0.6656151419558359,0.6986754966887417,0.6817447495961227,302
xgboost,web-attack-sql-injection,0.6666666666666666,0.4,0.5,5
xgboost,web-attack-xss,0.20707070707070707,0.31297709923664124,0.24924012158054712,131
xgboost,macro_avg,,,0.7167372643208527,211322
xgboost,weighted_avg,,,0.9725474676071236,211322
xgboost,tail_avg,,,0.44619697423533405,211322
