expert,active_owned_classes,ood_role,pre_auroc,pre_aupr_id,pre_fpr95,pre_id_retain,pre_ood_detect,post_auroc,post_aupr_id,post_fpr95,post_id_retain,post_ood_detect,auroc_delta,fpr95_delta,ood_detect_delta
flood,"ddos,dos",non_owned_known_attack,0.9095861040215094,0.853080960998878,0.3232361542536352,0.958313194780087,0.659627687417916,0.9974285953881584,0.9930307896456646,0.015587729169082822,0.9698134933045234,0.9781778060576806,0.08784249136664901,-0.3076484250845524,0.31855011863976457
flood,"ddos,dos",unseen,0.9658567532624456,0.9778794567120753,0.41719,0.958313194780087,0.58241,0.9774971292610809,0.9843725048965448,0.00917,0.9698134933045234,0.61247,0.011640375998635322,-0.40802,0.030059999999999976
flood,"ddos,dos",target_non_owned_validation,0.8960633381816197,0.8853019600728264,0.360218402258761,0.958313194780087,0.6227837983723634,0.9974572412863592,0.9959038186946864,0.01693032718817472,0.9698134933045234,0.9761148480318884,0.1013939031047395,-0.3432880750705863,0.353331049659525
flood,"ddos,dos",benign_diagnostic,0.9583247732280443,0.9695418704593429,0.20696,0.958313194780087,0.78962,0.9276132175603446,0.9045887919124996,0.30948,0.9698134933045234,0.5927,-0.030711555667699675,0.10251999999999997,-0.19691999999999998
flood,"ddos,dos",pooled_attack_out,0.9230147956140418,0.8456302523836605,0.3456577405598127,0.958313194780087,0.6412000964124543,0.9926720568513183,0.9786423605411172,0.014056172186916066,0.9698134933045234,0.8909035803862703,0.06965726123727656,-0.3316015683728966,0.24970348397381592
flood,"ddos,dos",unseen::scanning,0.9658567532624456,0.9778794567120753,0.41719,0.958313194780087,0.58241,0.9774971292610809,0.9843725048965448,0.00917,0.9698134933045234,0.61247,0.011640375998635322,-0.40802,0.030059999999999976
probe_access,password,non_owned_known_attack,0.6875811202029329,0.3712913217101774,0.5174313711863229,0.95019,0.4825686288136771,0.9999209747445965,0.9997795735673517,1.1119605254013483e-05,0.95078,0.999988880394746,0.3123398545416636,-0.5174202515810689,0.5174202515810689
probe_access,password,unseen,0.47240693144999996,0.6605709798235351,0.98038,0.95019,0.01962,0.9981145481499999,0.9982410797835404,0.00227,0.95078,0.99773,0.5257076166999999,-0.97811,0.97811
probe_access,password,target_non_owned_validation,0.6756062536691764,0.4481367946336148,0.5383329833778276,0.95019,0.4616670166221723,0.9999308484207008,0.9998626587149511,1.2855508371078533e-05,0.95078,0.999987144491629,0.3243245947515244,-0.5383201278694566,0.5383201278694567
probe_access,password,benign_diagnostic,0.53907712215,0.5649713075284046,0.74981,0.95019,0.25019,0.9944792785,0.9905696505075676,0.00787,0.95078,0.99212,0.4554021563499999,-0.7419399999999999,0.74193
